date,temp,dewp
19960122T00,16.434802246093774,10.266428629557314
19960122T01,16.12686665852867,10.279228719075542
19960122T02,15.799820963541686,10.422623697916688
19960122T03,17.420591227213563,10.925440470377627
19960122T04,21.06543477376304,10.818122355143252
19960122T05,24.081772867838563,10.765378824869813
19960122T06,26.167558797200538,10.482381184895855
19960122T07,27.188367716471372,10.514843750000022
19960122T08,27.89773254394533,10.310596720377626
19960122T09,28.28399353027346,10.106786092122418
19960122T10,28.39632568359377,10.040720621744812
19960122T11,28.176749674479186,10.068099975585959
19960122T12,27.32412821451825,10.884146118164084
19960122T13,25.349678548177103,11.968544514973981
19960122T14,23.889307657877623,12.204898071289085
19960122T15,22.99394124348961,11.919845581054707
19960122T16,22.293505859375017,11.578497314453148
19960122T17,21.638731892903667,11.40288798014325
19960122T18,20.924051920572936,11.383216349283877
19960122T19,20.403255208333356,11.274495442708357
19960122T20,19.962630208333355,11.2597361246745
19960122T21,19.574536132812522,11.242439778645855
19960122T22,19.233242797851585,11.184695434570335
19960122T23,18.910348510742207,11.049230957031272
19960123T00,18.6168162027995,10.848440551757834
19960123T01,18.299388631184918,10.61887410481773
19960123T02,17.97583923339846,10.475239054362003
19960123T03,19.12230428059898,10.83027547200523
19960123T04,21.970623779296893,11.001847330729188
19960123T05,24.913653564453146,11.013022867838565
19960123T06,27.160353597005226,10.540911865234397
19960123T07,28.35863240559898,10.648273722330753
19960123T08,29.231930541992206,10.346393839518251
19960123T09,29.69504394531252,9.918648274739605
19960123T10,29.80843505859377,9.729371134440125
19960123T11,29.532201131184916,9.764929199218772
19960123T12,28.6908396402995,10.632361857096376
19960123T13,26.665451049804712,11.543383789062522
19960123T14,25.045245361328146,11.613513183593772
19960123T15,24.12387898763023,11.402528889973981
19960123T16,23.470284016927103,11.232693481445333
19960123T17,22.92578735351565,11.190587361653668
19960123T18,22.41043599446617,11.201445515950542
19960123T19,21.88718566894533,10.795847574869812
19960123T20,21.39956359863283,10.618804931640646
19960123T21,20.887504069010436,10.540645345052106
19960123T22,20.36902770996096,10.554284667968773
19960123T23,19.815682983398457,10.630975341796898
19960124T00,19.233265177408875,10.764195760091166
19960124T01,18.740533447265648,10.875926717122418
19960124T02,18.498323567708358,10.902582804361998
19960124T03,19.892287190755233,11.168911743164085
19960124T04,22.94075215657554,10.978936767578146
19960124T05,25.647016398111997,11.068284098307315
19960124T06,27.712981160481792,11.602373250325543
19960124T07,29.291759236653668,12.126394653320336
19960124T08,30.041490681966167,12.510057576497418
19960124T09,30.378892008463566,12.58344421386721
19960124T10,30.42980244954429,12.594829305013045
19960124T11,30.142866007486997,12.692495727539086
19960124T12,29.23835449218752,13.381765747070334
19960124T13,27.274510701497412,14.098203531901063
19960124T14,25.856565348307313,14.036236572265645
19960124T15,24.957166544596376,13.660906982421897
19960124T16,24.177810668945337,13.258899943033878
19960124T17,23.41844177246096,12.921249389648459
19960124T18,22.592703247070332,12.69388631184898
19960124T19,21.89300028483075,13.148168945312523
19960124T20,21.173962402343772,13.075123087565126
19960124T21,20.538433837890647,12.99020284016929
19960124T22,19.93627624511721,12.90608825683596
19960124T23,19.367766316731792,12.916047159830748
19960125T00,18.765616861979186,13.008934529622415
19960125T01,18.270123291015647,13.06183064778648
19960125T02,17.875750732421896,13.290083821614605
19960125T03,19.45080769856773,13.651267496744815
19960125T04,22.650393676757833,13.81719156901044
19960125T05,25.545170084635437,13.812595621744814
19960125T06,27.619828287760434,13.241397094726585
19960125T07,28.533671061197943,13.343246459960959
19960125T08,29.122472127278666,12.854676310221373
19960125T09,29.400573730468775,12.627391560872416
