sigOBS,sigPRO,muS2S1,muEI1,muI1S2,muI2S2,betaOUT,rho,tau,bH,q0,b1,b2,b3,b4,b5,b6,delta,S1_0,E_0,I1_0,S2_0,I2_0,K_0,F_0,alpha,sample,loglik,loglik.se,flag
0.2052619000602268,0.19673028273182744,2.468368110632454,185.9824803522713,5.306239853152858,2.033845745537762,1.737825159252267e-5,0.00911989148268907,0.08209573021635894,0.13317204947758096,0.8589040137602805,-2.5355586553660325,0.24991112006243668,-2.443306860557741,4.212267986862327,0.04993327473591155,0.8564940257609517,0.02,0.040589652246827763,3.076042140670228e-4,0.19742790810706343,0.7275009902658036,0.03417384516623822,0.2224690544804898,0.30081055137187157,0.7714734826686869,1500,-890.2280946406148,0.20640833908659056,1
0.07816868144263713,0.155726941515942,66.45411022540314,51.88584137930737,7.7987698019134655,0.5729493959309404,0.00189750792955103,0.0029410345195749,0.03357427626334862,-1.2721421612967458,0.9960070151858263,-1.8986586191066708,0.8376728809264188,-1.6217701160612743,4.7811636650390525,0.6590270950023955,1.8023822051328295,0.02,0.08402092146488588,1.8511427589606693e-4,0.06706005351370042,0.8329313733337224,0.01580253741179531,0.22021039830923597,0.3734542266375509,0.7714734826686869,1501,-889.8994995718837,0.5613973584368209,1
0.1372298981746318,0.18306407378597309,210.66958142395043,20.703067462756856,4.734924743713762,1.4332515021969137,0.00262993142581155,0.00521836184365851,0.01401581648233504,-1.3196314365432644,0.6999327920107462,-2.0359316729198924,-0.17274348665004266,-3.003296031747527,4.249339466135686,0.7808886269238079,0.6397291686796993,0.02,0.14187370089880189,1.1665410385101684e-4,0.22009278009766672,0.6115511654382765,0.02636569946140399,0.15931771621998542,0.7447310497109917,0.7710583887393939,1502,-891.045400373588,0.3767493394608415,1
0.23751075223642745,0.12720753412375851,0.4253557199463593,23.528581077527523,7.903064737740828,4.585825871709154,7.888173296029402e-6,0.07727726369044512,0.02883860304643037,-1.4910719283629412,0.9254933597205582,-2.1578324348391855,-0.6036964433711394,-1.3973886454236666,3.914243329958108,0.23990798146711775,0.21875224264160875,0.02,0.03412559338896695,1.330974842475631e-4,0.08759354088088091,0.8624461106199692,0.01570165762593547,0.1364626723623959,0.201992982077698,0.7710583887393939,1503,-891.1400188176524,0.14335292532888347,1
0.12613458355093682,0.1633988045460299,18.25246461103729,20.58320559131149,3.5095171091260595,5.211811626535614,6.441734589367641e-4,0.01204702839899853,0.01113162242121406,-0.4402166157080101,0.677606336491364,-2.293593861152105,-1.280412767581452,-2.663698690918757,3.0613481960570934,0.6628124711932902,0.1558170660448302,0.02,0.3881479137008274,3.8090104418234713e-4,0.10990117651593848,0.4536517481394267,0.04791826059962503,0.14426084981735302,0.1029070857376349,0.7710583887393939,1504,-890.0951601777341,0.2864422722003964,1
0.20924878257871415,0.21567127354660404,103.0582160656723,11.97286422107494,2.2769510954993715,13.625992070161525,2.5607147129531194e-4,0.02213996751323209,0.01366099654189833,-0.1722265074447805,0.9972006101531702,-4.619670818173478,-0.7539701408185611,-4.026904310832449,2.8917300484163295,-0.05215858712588275,-0.01028868438568361,0.02,0.2671963431492213,1.8607365779072047e-4,0.16923748099573638,0.4883411509124661,0.07503895128478558,0.0778155403700029,0.3049668436470115,0.7710583887393939,1505,-890.4437965878366,0.23106677552752783,1
0.16952415637359766,0.1825291843976611,1.9180726568864144,89.65736686819035,3.0519619833351657,1.7164529157138433,0.00147368541313343,0.00919391106242253,0.06863491321748551,-0.9725777769000028,0.9995326044555352,-2.566494431123935,-1.550275048566994,-3.17144770332124,3.9102716344770663,-0.16179976123323886,0.3688921156988664,0.02,0.17651599026736817,4.730213162659876e-4,0.11517007328541572,0.5834485444962545,0.12439237063469556,0.14076155708423913,0.11503839235485848,0.7714734826686869,1506,-889.8577313874607,0.3095768008609455,1
0.18395279582509436,0.1650508021114196,23.81898287160087,59.537974177740814,3.1621891011930487,3.0901134767389205,0.00181527808541375,0.00760163084451988,0.05259406774570587,-1.7668660932360736,0.9955420900626184,-2.725230314342514,-0.9797975531241236,-3.045225679619562,3.957093129961017,0.4934690817003794,0.3705927958491482,0.02,0.1822865802424799,2.9913822494929656e-4,0.16564808637507827,0.627753949263421,0.02401224589407161,0.08921387337895782,0.21312241328746087,0.770643294810101,1507,-890.8789356823804,0.2554313775683389,1
0.2126038850789323,0.18998859164099796,1.5084577559624397,14.268665656695594,3.363414399878072,3.496515536556175,2.520357334538486e-4,0.02730105042322663,0.02633101743000512,-1.8781337810271104,0.992188309849196,-3.8663787742335742,-0.7091889144269257,-3.338298358077156,4.271540830832231,-0.1845819331416992,0.3651149623885589,0.02,0.11441859223202384,5.804547682160736e-4,0.05435578897717706,0.7714331063554263,0.05921205766715663,0.17913464529812909,0.1933952858304548,0.7710583887393939,1508,-890.0969180856852,0.19191165207798896,1
0.253774662091776,0.2089133681591979,4.218039778443906,12.652247802057168,3.658267944207031,8.889685813418577,7.022163439976108e-5,0.02470070111201548,0.07021341520838659,-0.9854667134588568,0.994447182945982,-2.7078394733193987,-1.08112973722801,-2.4664662220430493,4.576521327631705,-0.4027825208883972,-1.2152592126554262,0.02,0.0866166396698659,2.5142589261720866e-4,0.1372134186050729,0.7473483423696817,0.02857017346276221,0.04581290161887335,0.15834480303137213,0.7710583887393939,1509,-893.7337552552489,0.17213994941911678,1
