sigOBS,sigPRO,muS2S1,muEI1,muI1S2,muI2S2,betaOUT,rho,tau,q0,b1,b2,b3,b4,b5,b6,delta,S1_0,E_0,I1_0,S2_0,I2_0,K_0,F_0,alpha,sample,loglik,loglik.se,flag
0.13019129325897424,0.1976895098845315,0.02783250096540888,17.431052854528623,93.57327621392656,0.27569285855866593,3.312645703813036e-5,0.02790382263890894,0.05443522777054651,0.9964886856113218,-1.9869286224453373,-1.228718594955622,-0.869094881106534,2.55530089252337,1.8369318659437817,-0.569844793868084,0.02,0.33825492354513925,0.00231176552396737,0.0156278068440038,0.4074502635785877,0.2363552405083018,0.18920007621623855,0.05949943636363637,1.5787937375765864,902,-1274.7614851660485,0.5089894393316549,1
0.17797442102060826,0.1737929072668372,0.0539856675448904,312.1761748802774,54.30041334345815,2.8110739549333954,0.00119666566795339,0.0138854123313633,0.10919303503735196,0.99754284632706,-2.7237752436397273,0.5274908992314867,-0.2750325561480504,5.06078343378879,1.77273867290827,1.2365022424778658,0.02,0.4424728374232203,0.00444029149579685,0.01224186655251619,0.24781473477892663,0.29303026974953994,0.2229180626729739,0.05949943636363637,1.038554099466595,903,-1281.614619811581,0.3980622560893026,1
0.09235891045062512,0.1939777901654598,0.13919742407606917,17.08243023460321,169.56900029123182,0.794380072477567,6.801753241613655e-5,0.02307502814372811,0.00368662823616905,0.9516818625681124,-2.650234582323608,-1.958197477893285,-3.2244608629245928,2.0740430446288882,0.4270745206377034,0.5189986176966007,0.02,0.3677971733415518,0.0034037694166551,0.01340171996763532,0.16499182046157854,0.4504055168125792,0.5934901090722522,0.05949943636363637,0.7750700582622888,904,-1291.9373769728095,0.47114838193567576,1
0.2393840450133496,0.16318829656157233,0.02494840729505988,11.42844792503829,6.10547735037095,0.556774980625774,4.010326771510425e-7,0.02845281438775698,0.04117430774373618,0.7406728285666269,-2.1097900233857447,-1.7911829856007588,-0.3600356315303987,2.997459535556002,1.3732283525514757,-1.1059999478018094,0.02,0.4605774988422267,0.00375069533418069,0.03916285262139377,0.319685982844388,0.17682297035781086,0.05221607411102897,0.05949943636363637,1.1176210473044506,905,-1283.8535496880183,0.6943691018019225,1
0.08279723099692857,0.1541907348211467,0.24568486348998608,150.72939842206785,24.67791022194119,3.3751085835066332,3.0574702810602135e-4,0.0127840091967403,0.0615374546223263,0.9927714406473632,-1.952093863127818,-0.6941776599917219,-1.307918512516961,4.314190708882508,0.5814659709018786,1.7806867796247052,0.02,0.44182478145657766,0.0039871745274561,0.00975607893589932,0.19890808862725773,0.3455238764528091,0.2738603292617548,0.05949943636363637,0.7719621706117431,906,-1295.289737735262,0.5166521590312845,1
0.09499468216576668,0.18325930838410148,4.7776897961196344e-5,303.56465131832095,40.66495831147734,0.9767022887786516,1.0881526022061164e-4,0.02367574509706971,0.06746129057171726,0.9928094990399862,-2.616532102879495,-1.0716736524302266,-2.4008182635192887,2.3270388283774937,1.1117917230894203,0.5039519693530867,0.02,0.2356179949497801,0.0021612752801221,0.05312932055487972,0.32449522139799936,0.3845961878172186,0.23420024967575337,0.05949943636363637,1.0142054620247998,907,-1297.2276156989928,0.9996124349682962,1
0.2468731661266055,0.1664552491342472,5.469604770599346,38.24005279544762,27.19140082407089,0.06390167681794448,2.393413554562341e-5,0.0113245890741774,0.14620475063837554,0.9951769815423716,-1.3799030852363925,-0.12762094909100807,-0.14289590213737915,4.857603423841787,1.486629157325042,-1.187637105513922,0.02,0.6216566999115324,0.00298507865860413,0.02358010964379863,0.23375941765897632,0.11801869412708849,0.13811057819556072,0.05949943636363637,1.3987520840638317,908,-1278.0893534604547,0.3877836028892573,1
0.11456702707333388,0.20116371168532515,0.05082542928392939,15.983863360264609,15.541149278973778,0.22598008485600332,1.6539486225885736e-4,0.02699980157508292,0.02147047639129831,0.9994419322011217,-4.082377848835981,-1.529963532541502,-3.327265536770131,1.9917995794514556,-0.20376262301463288,0.28498174194269693,0.02,0.3760041638620815,0.00311475116107869,0.03049999150132109,0.171954217018301,0.4184268764572177,0.13951699522428226,0.05949943636363637,1.119841483892961,909,-1290.0766436344843,0.2831063520761519,1
0.20509246110762372,0.17179454537000385,0.04932411100836732,27.05932562985433,1.2252277464396808,4.3355902090342155,0.00329079616870287,0.01269306796965645,0.1218220897417444,0.9769152207265552,-1.372824455316477,-0.730511522510778,0.4666179579291335,4.7858629469709335,2.3571971187923286,-2.056991913942895,0.02,0.4351956292420935,0.00710850033031169,0.04074743403197026,0.1795422920039727,0.3374061443916519,0.23734704758123035,0.05949943636363637,1.2219695840821183,910,-1291.5745293378484,0.5129893229668506,1
0.24461873851162316,0.2039206048607449,8.8788977275487e-4,138.89634627186538,5.2115970907482705,1.2071950160028464,1.0772992821703151e-4,0.02524604488291787,0.15678919327757934,0.9980308635584066,-2.671697120824452,-0.9357339371309628,-1.282422644004784,4.257492544823331,0.19374500822575544,-2.1327105802568296,0.02,0.20438094957255817,0.002389272801783,0.01593398427707279,0.3088562837729528,0.4684395095756332,0.19856208636128217,0.05949943636363637,1.1019952039370735,911,-1287.3991519226065,0.14406124700720596,1
